a,b,c
63.98202372369129,13.269304959692318,65.34350628710025
54.371326169921254,30.324808934266677,62.25620568566433
72.21890745754713,15.436084386004687,73.85014079562485
24.609207680834636,12.88951721169656,27.78043838079364
73.93306580441073,60.67719081802196,95.64423508401318
98.22450164740145,65.41449372467879,118.01317177813844
41.08524589646407,67.66261725699337,79.15950482689551
19.376228284704375,32.319367237376284,37.682618289675275
49.76516061376318,26.059322513241842,56.17525701554733
94.56764896652243,63.09134492518284,113.68182807961792
29.72074337569315,27.874998118367976,40.747246617444304
53.52974532614916,22.965706748756887,58.24823878154845
94.73953786279442,51.446723710838796,107.80698221838529
25.26719293890657,13.139194592874727,28.47928147902188
62.46321699517796,32.096372921199546,70.22699361416093
80.66676067532514,48.28489408433128,94.01360154033708
56.86035537827569,67.26167514233394,88.07515516135449
44.665606734325195,30.820940268460813,54.26736389375686
87.51294171676712,15.336775656223129,88.84667498253155
25.191569509299335,86.26084211902722,89.8640531994056
84.37942822108317,49.157557946161376,97.65425443956418
58.401102092837306,61.20665721412565,84.59872110726901
25.672197898261878,75.11134216269744,79.37742416083638
9.705680373090296,51.62396638484343,52.528412662177736
70.60724165481327,95.03701173779612,118.39516955581928
16.046119837479775,20.11845375401257,25.733832658411075
58.97167121202946,62.85173275339879,86.1858359340116
58.52305192156132,26.31218925799505,64.16602613347901
68.91783595414896,60.28838958304755,91.56614019996859
29.817791871174908,41.47971281695953,51.08490273505609
64.11719618579053,51.806112261966,82.43111132592217
72.81680265263375,84.84194827195027,111.80537972357546
28.165763191470187,56.71069719937819,63.31992887707264
79.48832203391937,67.40008485502132,104.21691215072602
82.73233501558596,57.71240846468587,100.87299612842823
33.67400381550917,75.42025346211491,82.59632658451937
76.4096121718393,22.816133848127773,79.74336835139694
66.51427992543712,88.69877864765097,110.86759115081553
4.5306259138278655,87.62597548517537,87.74302337450884
1.2990630400448935,84.78061686255063,84.79056881739038
78.75021585457425,39.205318493904336,87.96961688759657
32.57011266023977,86.1310211183108,92.08346777561981
23.229941870041095,52.87698546686821,57.7547036296515
20.88670296103817,86.44741043924499,88.93485892626089
27.920792565235594,10.17117407947704,29.715710316698484
72.33504885415265,67.65531026553617,99.04342633339486
75.34634128546853,11.190247179337396,76.1727823900438
7.588330881784666,64.5295933127862,64.97423472950665
65.806188574877,19.285044650280707,68.57380988333368
57.05399202521662,64.83407925236037,86.36327829879333
8.152737304349152,61.00144095575922,61.54382929451746
26.67510093666182,85.79070014442449,89.84211284944078
34.14842320032666,48.28397711993054,59.1393037969385
59.05994282071196,99.48724066085724,115.69696582148165
51.68137241192034,7.181119474610986,52.17789504462822
1.7141671195340678,48.87905541613044,48.909103726063535
18.300299367211284,24.035405646001315,30.20929793122286
90.5457571787358,66.30579538733316,112.22741485491625
79.20626118240531,35.625221492644066,86.84922692169089
86.47716490864173,60.98708504363864,105.81930160777111
36.316468107582224,44.48213698482679,57.42426635618371
54.12197396565018,87.25109947014808,102.67396176581573
10.387965285835373,25.041227876321233,27.110383920807326
8.924586883041226,21.554928160956973,23.329448751673652
72.59666877530066,42.70706504672331,84.2268942925938
9.67696934727591,82.25125028245596,82.81854809627688
48.89281309681015,25.933638778233895,55.34492562827713
52.06450641621009,18.231676537882993,55.16436220736694
37.39886737326592,51.0603268533138,63.291644465682616
22.097427090821736,98.39318234632698,100.84401130593594
13.835409722552555,16.40368851662032,21.459253461879868
38.43853531799262,87.07927981696957,95.18572356627149
54.38850648013666,54.961419955643166,77.32313574009035
19.947713533413676,69.55979139438688,72.36349807770318
4.3655381293668185,89.79190552065202,89.89796560650666
83.50902104359294,1.7877870913001521,83.52815560242587
25.935656980452617,30.370260469659762,39.937589111045234
36.539195774393185,53.939060207867186,65.15009626967066
54.8732083544561,33.22977270296428,64.1505010814586
41.364468868237985,66.85702587038952,78.61858045643767
63.344910157348515,50.700859611008134,81.1366428202308
96.27851316981061,38.0631038945055,103.52947394956335
90.74191245928414,72.88534515762458,116.38886637266666
48.32222944817796,55.76585147509521,73.78934916086966
29.126441320742213,60.88546804394829,67.49362786916473
29.989885807322093,15.15587336174112,33.601990240063955
56.16535590144833,92.10120039839789,107.87575408015559
78.91157184022576,16.498564187727613,80.61785652417012
76.19851045218212,22.48155934866064,79.44578973034794
1.8125113320907629,75.28774178949243,75.30955624016279
60.73800065437036,93.37527790531712,111.3914146035748
76.60307274672228,55.8156379251043,94.78088515743016
25.420929286421227,85.81600809264687,89.50201612669103
67.20667242833606,38.201734378030594,77.30529948444202
6.07487094034367,67.58421352869401,67.85668703402737
42.616702070147035,23.19343756723837,48.51926258220603
64.2448474709376,66.71805574188073,92.62126855393821
57.19750234142135,20.14763284883413,60.64224091760067
88.70955985761397,62.970629121821275,108.78734366703492
86.31651248619579,31.882017179328493,92.01632109143786
93.45604168495282,98.0825968454291,135.47777504580822
18.21326292769439,91.63425364569834,93.42675948398032
11.619182417980154,5.313829973122698,12.776626669256496
8.894312556435555,99.80664297269546,100.20216952407101
62.94387511887645,50.377191014674295,80.62129240783538
22.87464453232502,87.8982012183237,90.82589465508804
86.16113705310794,22.59541490472201,89.07465583992443
99.69517705631696,85.06056802100056,131.05124402441075
78.4897329226473,4.267939120859314,78.6056835006723
70.78323357009603,7.827337443652008,71.21469908730617
93.38632736826395,12.762305170596116,94.25435041736795
27.88917317586465,54.5834021116183,61.29562599820631
87.96324153276731,62.88807632096781,108.13159577248379
18.188751941771667,9.816271458155597,20.668572339169987
82.58748424309513,4.40020658681898,82.70462122282026
45.85229089953558,67.052243580737,81.23075741334756
54.311070584218434,78.9195541087583,95.80181839990922
6.338212690649372,49.18656299478251,49.5932547767498
27.226355671358945,40.56946536755429,48.85853009815713
43.15649530416219,10.24114800756718,44.35497942115485
4.107582726127323,90.67485714892729,90.76784648117608
44.790094476236575,8.809325863026652,45.648184907520566
96.54187292928547,39.982200590865105,104.4935863715208
33.54860877227026,77.59308782184048,84.53517864346594
95.44263317102022,6.9530167165989685,95.69556242626527
69.56598630612342,76.7121821813598,103.55764262366098
27.30822838213162,13.520622208330835,30.472061995721063
76.76127959136909,44.06776006452776,88.51136379928356
94.00117063338567,73.33840237570698,119.22559013679903
54.3964111333159,10.458574055446874,55.39270092221538
82.91666217576635,58.262014811163645,101.3392087803453
20.185433348997577,49.59942290982904,53.549551561846876
34.997573135460954,11.584125866694542,36.86491689218029
43.220636045317065,71.71115260273561,83.72880500624976
31.85724213343094,31.305155504730134,44.6642657783981
59.851098103843924,85.01693648916637,103.97131063057202
73.15487443469507,33.38493592091315,80.41262089995251
93.26574152702975,18.03675112177501,94.99380471175778
66.82686283584499,1.9990018808663326,66.8567543708229
59.06118901350655,78.8222979234441,98.49456176673576
75.41346741788657,52.08732221392831,91.65304252127274
50.776574589393846,31.441167700968283,59.722755742118
33.10788405537162,15.741376518965026,36.65955429810561
50.820492834924266,43.11785930675708,66.64737266525881
26.302037075775473,59.829277902099705,65.35548675223943
17.18914838369937,36.90765817702899,40.714150540926795
16.501393337224144,45.79068182786628,48.673221840460364
85.3471925687261,94.94659782869319,127.66753588366473
18.69296725159812,36.094411188569524,40.64767574805296
93.65472138337854,98.7392414788372,136.09057515204492
34.49224113216938,44.69267960029399,56.45485194537536
38.64251184053587,70.48940851636425,80.3865687433718
49.233655418970706,18.99171611360942,52.76967033110852
31.852637244214048,59.92222773117894,67.86209454237883
3.6218626999323096,79.60328463833297,79.6856374425694
53.89307831720031,46.84949375897844,71.4096559015407
88.22341748870089,95.33727010006426,129.8944435436644
1.5552311114547397,41.15806005255494,41.187433169593795
14.11826418831863,36.08421626137552,38.747852158395546
21.91557029228183,24.604100025306714,32.94926341045037
36.73460257864498,76.46472316923447,84.83091957510925
88.45958298211686,65.78906051495753,110.24199882445329
75.42733173202323,64.64493565473518,99.33906622279842
9.355594891909202,52.193225060146126,53.02508743944307
56.36614889501847,55.93054081616289,79.40634821753142
75.34754658511733,67.97088440029087,101.47558278992109
99.78573868297273,69.81434460861901,121.78356357751045
69.47592051687617,81.6281127179466,107.19166160462805
92.53709092288369,65.83011078299003,113.56371199538515
29.454254933512125,7.471640423846124,30.387144392186226
68.36496000724159,22.448019749586155,71.95610708945803
11.492619395062944,75.25971746395196,76.13215728792697
1.3889278998304806,5.355759400444052,5.532926844480446
19.765359639141252,90.59195256863832,92.72308942147586
53.62897117054389,32.79545773190186,62.861821455124804
51.87904773861957,72.65496587999912,89.27586270257939
95.51298212382436,25.18520582218039,98.77765104765136
6.131880674644829,13.278970758718554,14.626381132015709
49.72437574712157,20.9399506426163,53.953638212414724
23.517147304307628,59.07760668615085,63.58631793944385
42.31114760739701,54.08941611683457,68.67239727659884
1.572318484551018,8.322059341248053,8.46928905493931
24.060185612229557,32.98491644306519,40.827652938308006
42.291876511785574,5.093340914659855,42.597475753394924
91.2948486132113,31.627318605007,96.6179934869887
74.02956788058151,4.037823255004636,74.1396043773116
66.26056869132074,52.50543601310216,84.54160972103146
7.156807115540201,80.95444790853236,81.27018225809712
72.93459457524334,14.356882221975983,74.33421253360262
95.8982744640901,46.618659084403724,106.62916308411039
36.46692177006832,91.43634258603687,98.44003824102967
82.76250460030576,60.87824394221341,102.74138773251642
53.077592189239375,55.41064922244541,76.7305078821983
48.94238102828768,14.877887502063265,51.15377011757925
64.6096159952015,43.27000323015335,77.76050191829319
14.499020651054417,63.681523576893305,65.31123980536674
43.04695037425304,64.3379223515299,77.41064648376795
40.12277436720213,44.673071872723455,60.045985490013635
44.9026789846298,44.20979826203219,63.013941650767244
73.35913444396934,16.948758924486846,75.29158675077011
86.52196368997137,5.6745027229579925,86.70784383157952
9.845650715147082,3.194528026183626,10.35093461068849
90.88410740402972,41.158692234868035,99.76952904124484
62.081004822807756,98.70155706970525,116.60209486880483
16.578239479124314,63.74726759920461,65.86768669531213
49.162614135071856,25.824768675738603,55.5327048301213
12.50399353191026,39.56734362129791,41.49607855559267
72.10951734800541,79.68199367989072,107.46628591779115
53.81303064843749,97.6189713571429,111.46885590332556
45.19428494438757,88.76724254772165,99.60997310089257
16.30331757093891,23.396784757308936,28.516796818694928
62.04392066195249,13.7371457728694,63.546496875057706
96.68317576987452,29.41760415752759,101.05954636409881
45.28285618150315,95.22551362365154,105.44399228425934
24.148358829564682,35.767486323912635,43.15618509660801
79.633139187188,27.333092105848035,84.19343668524779
77.35005011904013,19.073298634840842,79.66693777365766
51.3439545549108,41.44601185112743,65.98464645431194
9.607125167513468,15.646856173681728,18.360854067939016
75.313382774826,25.87727710822802,79.63503685893214
89.59525862815511,85.6954250726306,123.97990259322212
19.19667439470122,23.566256205693513,30.395406550473467
94.0287659506847,99.23103023025845,136.70481405849287
21.40128699091246,45.75689428608474,50.5144381298588
24.047762071571366,69.7402519197259,73.76989628891815
11.906750419412836,36.60719316618164,38.494899623928404
49.34842705920007,44.90624864219959,66.72209844071334
73.53646802841776,69.0801599361362,100.89440334774108
91.52968595170219,30.76392298199341,96.56139170320223
94.32927111623384,94.60561810967835,133.59728428090986
29.44604140698856,50.931596532250126,58.83108769915781
3.1067181430624746,78.30777692059041,78.36937937654851
31.33083437468722,1.9364814990436603,31.390621899067575
58.97394133762805,62.14967765360245,85.67676574976839
78.06755690689242,73.61194493096758,107.29986895579458
61.06196406624381,88.83043066565969,107.793361891509
62.96304480301324,9.89623740953143,63.73602219884813
64.19462228070296,61.53673028593209,88.92535467483768
25.16665937964644,55.273304725270165,60.7330137535074
41.59651951112607,15.40859878333743,44.35871224354196
5.6457166293907575,28.27935255129108,28.837404477164593
43.78040209842435,56.55954612933095,71.52416281408426
18.095613548692562,63.877279342346235,66.39094852375403
95.47617723306058,93.82818772370247,133.86347235356308
87.60130728840934,85.36280739787593,122.3143406370863
94.52601513222675,71.46524865559422,118.50084093450084
50.01929184977201,13.944071118917016,51.92655078591379
32.48920660381147,66.54425253442797,74.051914837571
38.02758459444471,41.80990151998842,56.516944850184345
11.041565350160358,12.798704095655191,16.903342625350845
8.159434238486003,98.26693402037306,98.60510478092161
23.180042343864354,96.25641417395224,99.00813922446365
15.312922230398042,17.169795203599772,23.006248163657112
82.91065334357015,88.95025297018066,121.59902936009314
14.939561236638742,25.690363873067156,29.718433435729295
53.9431766397681,96.4971520776547,110.55119477005775
75.45029009754616,94.14729066239128,120.65014966784193
11.230505610556241,75.14075208777243,75.97537022341393
43.24494955598639,14.076889466577637,45.478395740769614
2.632150553581063,48.10228499872176,48.17424663277018
20.911962737619604,48.6458796740537,52.95027662630387
95.91034256109559,29.54020529181983,100.35645240277061
66.59014369488308,31.461269023947423,73.64820897959686
23.086274044239886,49.52315417518155,54.63990161690032
14.914477580762073,9.204941225334784,17.526339733923976
35.40470909280056,72.8957777828101,81.03880455995551
7.640481177949496,62.00913069716334,62.478070092221046
17.109999325106088,31.56904023184008,35.9076089160037
42.07112528075906,47.99000046822993,63.820214096554345
87.29152682568093,3.9489317981438132,87.38080291405524
85.28417951454284,76.59743801215215,114.63227636880575
16.677612863926704,48.14016119821799,50.947206901158246
15.115292301434758,85.84223050989979,87.16283956063262
80.73079877009722,69.00500084813105,106.20335216982794
11.97941307344244,91.43130182632991,92.21273931101713
76.55040747200239,5.7050430010087165,76.76270187905685
90.86878026646717,19.88910503124619,93.01995337592595
87.53545472266173,3.201337180331869,87.59397464007063
17.157492591137636,93.28652021761793,94.85122248198482
87.05029411520249,99.36476168514282,132.10264785494834
5.943634067294764,78.40682288588323,78.63177895090615
61.31566499790398,34.157873671260816,70.18811229743254
38.98173482918414,8.558395189047788,39.910171366516884
8.78466052685231,51.53139295915364,52.274800055884924
63.450677943277604,27.871243996451035,69.30219890718651
78.97771783978473,82.20542585672854,113.99654361193038
93.55145847294895,13.408498141148202,94.50747697836964
83.6371209789445,66.9042957405578,107.10440137635156
8.463734002453299,98.84011645407507,99.20183170647307
56.08649537754204,36.08690406112017,66.69302518593332
28.818026006904173,35.67350623102764,45.85932478514891
17.67078487101733,56.200926466260995,58.91350247289538
62.33443360242198,21.726424431889175,66.01226500529538
99.0378841408307,32.59442140602752,104.26360247893946
92.85185985609142,89.10543438447667,128.6905059263562
90.69088937641035,67.05880224616772,112.7906041059047
63.47852014360823,35.37896035624906,72.67181954176955
20.203115729880235,46.78650671830263,50.96217318852005
29.01419747904072,89.55295203293863,94.1358320363005
61.313287649461806,58.645700096272314,84.84478405987937
8.042530321541937,7.93883954914424,11.300772865604289
4.992115476836627,32.17485993445118,32.559834593185876
20.1316834211293,77.11286720031158,79.69742132102809
49.1075845499587,59.092090529084984,76.83378178528582
69.23176818608054,53.77891073719382,87.66532362485326
71.13380616814685,1.46859840002868,71.14896458296532
85.3125478766733,90.26969692335393,124.20486708597151
38.773703451718085,27.955142506225688,47.80052376182881
82.41016144952465,30.370594213874103,87.82828532449282
2.540653774875938,34.93766425662131,35.029920144245054
66.59756413495784,59.616497226445034,89.38323271319152
13.8264764479372,65.22760690342376,66.67692369413076
84.27434594465362,56.64062436947084,101.5397740462458
36.781665115562966,2.0564367060082214,36.83910721772774
80.73342691313061,8.587613144242777,81.18887436498288
95.96270123832198,23.86985944338676,98.88685564220597
91.84068632224209,30.02343041806998,96.62358945003625
59.59131388542661,91.0209549153329,108.79310145542549
95.06086359525983,30.22026286869535,99.74884498243397
22.22818500845351,51.34916507123891,55.95381097193809
20.1520692230598,55.73931053241954,59.27036892580043
12.357140789198043,13.553680979557987,18.341243048923754
16.62266713827789,3.2751955855151174,16.942253950208674
62.97165121028088,67.89535513105216,92.60241953923753
60.36737133315773,45.83496278270082,75.79619604549374
11.572436113661386,13.114446822860092,17.490282818593855
50.353727690040394,73.84400201824883,89.378042752982
56.602114114403406,60.300523388305635,82.7040050005049
75.36699628658492,84.32314723519606,113.09543443000102
4.773477464184672,55.78177067302107,55.985641253080175
2.440069872562924,38.240824719083996,38.31859360909133
51.244282243076334,7.160767079393375,51.74217861448619
10.200343150645672,6.604523823286467,12.151820247324373
95.58611578430457,80.9542623542206,125.26092017882695
3.927443519606227,67.28585791922818,67.40038196127867
71.30792680047662,66.65564710196495,97.61042831154784
53.21595939587676,88.10000614168052,102.92496984011096
55.235945410761154,24.315146200805092,60.35094034219444
87.7357062934473,61.22794045938463,106.98791918580338
34.18265220525105,21.219534305243492,40.233348703737796
14.51722899048179,2.89191025145075,14.802468796269455
32.84664056617022,4.917686250728561,33.21273000739
51.20638640107693,97.40254352922679,110.04248949482793
99.77092171566763,72.8884986089806,123.55958096993226
47.790771948008995,90.56583823735349,102.40180144421817
67.02504606062969,81.57264245183377,105.57676257588241
49.00922782834708,47.31507241503471,68.12209986466073
46.956786408364756,42.339862272429535,63.226606164249326
86.29488419929278,87.48367628864098,122.88287372919416
72.77384051550257,82.1250120948553,109.72943759518651
35.86578848536211,62.87061854925796,72.38141654073256
37.79923996637844,98.09624176407934,105.12685285060408
45.806155706920514,79.65173540120637,91.88363756986571
63.5291532209887,82.13527833589976,103.83716702747424
54.0512297901243,28.696084644040734,61.19641097092844
84.23918623665823,63.939689470940024,105.7569117715463
2.5738635691095157,67.18807271763488,67.2373548645586
17.114098430186747,41.47044230731095,44.86301316499067
60.24421518516863,47.215165332268974,76.54173567819322
28.975273620495045,38.45976085815461,48.15308595146315
45.878954232256646,34.804792949008174,57.58690870040542
74.82162690075748,27.33797836665546,79.6595312141107
50.093546652759436,36.10377581534321,61.74824729801444
5.1575732927363545,53.482562089026125,53.7306710350474
11.043253103833662,46.310022363414156,47.608524556168
68.61661473371525,48.16876244566067,83.83596777673411
22.638947143689272,26.08344431495718,34.53792111732014
27.49846743221082,33.471173649279606,43.3184161365647
14.926840777661013,23.806055583646746,28.09873410054841
44.85640934213022,77.1794523155554,89.26794115917448
81.76617763094734,93.92297390335779,124.52804034122781
72.1168854769595,32.17571540365894,78.96911948751959
95.96732798642219,16.165728707816314,97.31936511048686
6.412687191994426,34.4581440502615,35.049768164867245
69.67357900826435,89.84236726987568,113.6928254925353
61.212938556823424,95.58161153744827,113.50272380369162
17.584510193100062,95.01047858328744,96.62404483024171
68.77760357645865,20.12281230927458,71.66091214152098
30.835862933196097,4.657511308582052,31.185619352907306
17.947501939478784,85.03465986790737,86.90803302755327
15.985639583397415,54.43696541736591,56.73556095379488
83.43306299557386,45.95464280928604,95.25179891504654
26.960444282523238,79.33181877842979,83.78784533931318
22.071703539420778,18.087046676342073,28.53596598337362
69.90023990251044,18.34212010257926,72.26670677626008
81.14193100044888,47.899095536190565,94.22492408947177
82.99170682437449,89.11542708346116,121.77513188615568
39.24002638706891,66.48779323641872,77.20366779050482
68.0504363136706,79.06757327592757,104.31942784651915
84.95398317916009,44.52166973657743,95.91328549339705
51.717317554486726,33.341773131955065,61.53336306926821
40.85752627370966,7.843225199070483,41.603529113888996
37.74277344239122,90.73840791178732,98.27499996178875
21.620317387052474,31.761118785937544,38.421436600566075
91.84115331438969,16.09991414429456,93.24164669057967
75.13187855866725,36.518549359339175,83.53683991548169
66.0417965417889,25.364149442478862,70.74502786350035
32.8521701274408,52.0845953172809,61.57978687399976
44.96263202314991,57.2527283150171,72.79775530854194
33.10186818009015,96.43050137973839,101.95378989208686
54.55625611172411,26.095296288372957,60.47602474787844
77.92576143045427,11.069575046356512,78.70806684338648
18.540497067385836,52.32562709791996,55.51325321665376
57.70832642213535,24.386676087340447,62.64950845004761
56.40406314640994,10.184676036638955,57.3161928724814
53.22400019756441,76.44026594349813,93.1445567628246
24.485014146909087,44.119560856537824,50.45841424329626
20.675962519229337,12.364978171761907,24.091245532033515
38.33375364545139,48.29512860218639,61.65951763719758
2.167927756934274,19.440078237256103,19.560586714869377
9.499205536657147,48.48088610787482,49.402745102194345
56.45721160820342,84.3179914497467,101.47384108573509
2.554410137516097,2.0578989477206995,3.2802376788389846
90.34220210371254,14.181193635937888,91.4484539721039
35.15411598347208,51.85446903788841,62.64740880340331
51.139567158639856,74.38146457064082,90.26548399497192
67.32638919211955,74.52906509196683,100.43616990472795
34.88051523885952,19.843415606485863,40.129932547414505
